marketValueId,instrumentId,marketValue,createdAt
4624,109,11354385.96,30/11/2020 0:00
4625,109,11354385.96,31/12/2020 0:00
4626,109,11354385.96,31/1/2021 0:00
4627,109,11354385.96,28/2/2021 0:00
4628,109,11047382.63,31/3/2021 0:00
4629,109,11047382.63,30/4/2021 0:00
4630,109,11047382.63,31/5/2021 0:00
4631,109,12416892.87,30/6/2021 0:00
4632,109,12416892.87,31/7/2021 0:00
4633,109,12416892.87,31/8/2021 0:00
4634,109,13421200.39,30/9/2021 0:00
4635,109,13421200.39,31/10/2021 0:00
4636,109,13421200.39,30/11/2021 0:00
4637,109,13676056.16,31/12/2021 0:00
4638,109,13676056.16,31/1/2022 0:00
4639,109,13676056.16,28/2/2022 0:00
4640,109,13584270.55,31/3/2022 0:00
4641,109,13584270.55,30/4/2022 0:00
4642,109,13584270.55,31/5/2022 0:00
4643,109,13584270.55,30/6/2022 0:00
4644,109,14134984.22,31/7/2022 0:00
4645,109,14134984.22,31/8/2022 0:00
4646,109,14134984.22,30/9/2022 0:00
4647,98,4427385.4,29/2/2020 0:00
4648,98,4601228.47,31/3/2020 0:00
4649,98,4601228.47,30/4/2020 0:00
4650,98,4522459.07,31/5/2020 0:00
4651,98,4522459.07,30/6/2020 0:00
4652,98,4522459.07,31/7/2020 0:00
4653,98,3704697.49,31/8/2020 0:00
4654,98,3689793.67,30/9/2020 0:00
4655,98,3689793.67,31/10/2020 0:00
4656,98,3689793.67,30/11/2020 0:00
4657,98,3835760,31/12/2020 0:00
4658,98,5853586.86,31/1/2021 0:00
4659,98,5853586.86,28/2/2021 0:00
4660,98,5962273,31/3/2021 0:00
4661,98,5962273,30/4/2021 0:00
4662,98,14496104.64,31/5/2021 0:00
4663,98,14496104.64,30/6/2021 0:00
4664,98,24546321.13,31/7/2021 0:00
4665,98,24546321.13,31/8/2021 0:00
4666,98,25807315.49,30/9/2021 0:00
4667,98,25807315.49,31/10/2021 0:00
4668,98,25807315.49,30/11/2021 0:00
4669,98,29010294,31/12/2021 0:00
4670,98,36224313.93,31/1/2022 0:00
4671,98,36224313.93,28/2/2022 0:00
4672,98,40548779,31/3/2022 0:00
4673,98,20274389.5,30/4/2022 0:00
4674,98,20274389.5,31/5/2022 0:00
4675,98,20274389.5,30/6/2022 0:00
4676,98,21332022.72,31/7/2022 0:00
4677,98,21332022.72,31/8/2022 0:00
4678,98,21332022.72,30/9/2022 0:00
4679,132,242161349.7,31/1/2020 0:00
4680,132,242161349.7,29/2/2020 0:00
4681,132,231608579,31/3/2020 0:00
4682,132,241492922.1,30/4/2020 0:00
4683,132,241492922.1,31/5/2020 0:00
4684,132,252116047.1,30/6/2020 0:00
4685,132,252116047.1,31/7/2020 0:00
4686,132,289538460.3,31/8/2020 0:00
4687,132,289538460.3,30/9/2020 0:00
4688,132,314545956.4,31/10/2020 0:00
4689,132,322973935,30/11/2020 0:00
4690,132,336317798.2,31/12/2020 0:00
4691,132,336317798.2,31/1/2021 0:00
4692,132,382081009,28/2/2021 0:00
4693,132,429868498,31/3/2021 0:00
4694,132,452963337.1,30/4/2021 0:00
4695,132,452963337.1,31/5/2021 0:00
4696,132,452963337.1,30/6/2021 0:00
4697,132,452963337.1,31/7/2021 0:00
4698,132,452963337.1,31/8/2021 0:00
4699,132,452349763.8,30/9/2021 0:00
4700,132,452349763.8,31/10/2021 0:00
4701,132,514386749.4,30/11/2021 0:00
4702,132,514386749.4,31/12/2021 0:00
4703,132,693296406,31/1/2022 0:00
4704,132,244506247.3,28/2/2022 0:00
4705,132,306898227,31/3/2022 0:00
4706,132,306898227,30/4/2022 0:00
4707,132,306898227,31/5/2022 0:00
4708,132,303556413.3,30/6/2022 0:00
4709,132,300463857.5,31/7/2022 0:00
4710,132,289387533.3,31/8/2022 0:00
4711,132,289387533.3,30/9/2022 0:00
4712,16,150000000,30/4/2020 0:00
4713,16,150000000,31/5/2020 0:00
4714,16,150000000,30/6/2020 0:00
4715,16,150000000,31/7/2020 0:00
4716,16,150000000,31/8/2020 0:00
4717,16,150000000,30/9/2020 0:00
4718,16,150000000,31/10/2020 0:00
4719,16,150000000,30/11/2020 0:00
4720,16,134431631,31/12/2020 0:00
4721,16,134431631,31/1/2021 0:00
4722,16,134431631,28/2/2021 0:00
4723,16,129489291.6,31/3/2021 0:00
4724,16,129489291.6,30/4/2021 0:00
4725,16,129489291.6,31/5/2021 0:00
4726,16,129489291.6,30/6/2021 0:00
4727,16,131466227.4,31/7/2021 0:00
4728,16,131466227.4,31/8/2021 0:00
4729,16,131466227.4,30/9/2021 0:00
4730,16,131466227.4,31/10/2021 0:00
4731,16,131466227.4,30/11/2021 0:00
4732,16,131466227.4,31/12/2021 0:00
4733,16,133443163.1,31/1/2022 0:00
4734,16,130949494.2,28/2/2022 0:00
4735,16,136161449.8,31/3/2022 0:00
4736,16,136161449.8,30/4/2022 0:00
4737,16,136161449.8,31/5/2022 0:00
4738,16,136161449.8,30/6/2022 0:00
4739,16,138385502.5,31/7/2022 0:00
4740,16,138385502.5,31/8/2022 0:00
4741,16,138385502.5,30/9/2022 0:00
4742,71,1375000,31/7/2020 0:00
4743,71,3625000,31/8/2020 0:00
4744,71,3625000,30/9/2020 0:00
4745,71,3875000,31/10/2020 0:00
4746,71,5165670,30/11/2020 0:00
4747,71,5165670,31/12/2020 0:00
4748,71,5165670,31/1/2021 0:00
4749,71,5665670,28/2/2021 0:00
4750,71,11068275,31/3/2021 0:00
4751,71,11068275,30/4/2021 0:00
4752,71,11068275,31/5/2021 0:00
4753,71,11068275,30/6/2021 0:00
4754,71,11068275,31/7/2021 0:00
4755,71,11483210,31/8/2021 0:00
4756,71,16983210,30/9/2021 0:00
4757,71,16983210,31/10/2021 0:00
4758,71,17025460,30/11/2021 0:00
4759,71,20193626,31/12/2021 0:00
4760,71,20193626,31/1/2022 0:00
4761,71,20193626,28/2/2022 0:00
4762,71,28091123,31/3/2022 0:00
4763,71,28091123,30/4/2022 0:00
4764,71,28091123,31/5/2022 0:00
4765,71,30682238,30/6/2022 0:00
4766,71,30682238,31/7/2022 0:00
4767,71,28566896,31/8/2022 0:00
4768,71,28566896,30/9/2022 0:00
4769,94,33999987.48,31/3/2020 0:00
4770,94,33999987.48,30/4/2020 0:00
4771,94,33999987.48,31/5/2020 0:00
4772,94,33999987.48,30/6/2020 0:00
4773,94,33999987.48,31/7/2020 0:00
4774,94,33999987.48,31/8/2020 0:00
4775,94,34003664.48,30/9/2020 0:00
4776,94,34003664.48,31/10/2020 0:00
4777,94,34003664.48,30/11/2020 0:00
4778,94,34003664.48,31/12/2020 0:00
4779,94,34003664.48,31/1/2021 0:00
4780,94,34003664.48,28/2/2021 0:00
4781,94,34003664.48,31/3/2021 0:00
4782,94,34003664.48,30/4/2021 0:00
4783,94,34003664.48,31/5/2021 0:00
4784,94,34003664.48,30/6/2021 0:00
4785,94,34003664.48,31/7/2021 0:00
4786,94,34003664.48,31/8/2021 0:00
4787,94,34003664.48,30/9/2021 0:00
4788,94,34003664.48,31/10/2021 0:00
4789,94,45971014.02,30/11/2021 0:00
4790,94,45971014.02,31/12/2021 0:00
4791,94,45971014.02,31/1/2022 0:00
4792,94,45971014.02,28/2/2022 0:00
4793,94,41164861.78,31/3/2022 0:00
4794,73,20606419,30/6/2020 0:00
4795,73,20606419,31/7/2020 0:00
4796,73,20606419,31/8/2020 0:00
4797,73,20606419,30/9/2020 0:00
4798,73,20606419,31/10/2020 0:00
4799,73,19968725.13,30/11/2020 0:00
4800,73,19968725.13,31/12/2020 0:00
4801,73,19968725.13,31/1/2021 0:00
4802,73,20493411.22,28/2/2021 0:00
4803,73,20927093.27,31/3/2021 0:00
4804,73,20927093.27,30/4/2021 0:00
4805,73,20927093.27,31/5/2021 0:00
4806,73,20927093.27,30/6/2021 0:00
4807,73,20927093.27,31/7/2021 0:00
4808,73,21610279.33,31/8/2021 0:00
4809,73,21610279.33,30/9/2021 0:00
4810,73,21610279.33,31/10/2021 0:00
4811,73,23560260.63,30/11/2021 0:00
4812,73,23560260.63,31/12/2021 0:00
4813,73,23560260.63,31/1/2022 0:00
4814,73,26057732.74,28/2/2022 0:00
4815,73,30692474.82,31/3/2022 0:00
4816,73,30692474.82,30/4/2022 0:00
4817,73,30692474.82,31/5/2022 0:00
4818,73,30692474.82,30/6/2022 0:00
4819,73,30692474.82,31/7/2022 0:00
4820,73,31469080.05,31/8/2022 0:00
4821,73,31469080.05,30/9/2022 0:00
4822,61,9563955.06,29/2/2020 0:00
4823,61,9499312,31/3/2020 0:00
4824,61,9499312,30/4/2020 0:00
4825,61,9499312,31/5/2020 0:00
4826,61,9499312,30/6/2020 0:00
4827,61,16741236.18,31/7/2020 0:00
4828,61,16641580.83,31/8/2020 0:00
4829,61,16641580.83,30/9/2020 0:00
4830,61,16641580.83,31/10/2020 0:00
4831,61,16894281.56,30/11/2020 0:00
4832,61,17510389.59,31/12/2020 0:00
4833,61,17510389.59,31/1/2021 0:00
4834,61,17494270.91,28/2/2021 0:00
4835,61,35179640.31,31/3/2021 0:00
4836,61,35179640.31,30/4/2021 0:00
4837,61,39324960.8,31/5/2021 0:00
4838,61,39324960.8,30/6/2021 0:00
4839,61,39324960.8,31/7/2021 0:00
4840,61,51561143.97,31/8/2021 0:00
4841,61,51561143.97,30/9/2021 0:00
4842,61,51561143.97,31/10/2021 0:00
4843,61,42947751.19,30/11/2021 0:00
4844,61,47747049.53,31/12/2021 0:00
4845,61,47747049.53,31/1/2022 0:00
4846,61,48975076.34,28/2/2022 0:00
4847,61,48048871.75,31/3/2022 0:00
4848,61,48048871.75,30/4/2022 0:00
4849,61,48048871.75,31/5/2022 0:00
4850,61,48048871.75,30/6/2022 0:00
4851,61,55675045.78,31/7/2022 0:00
4852,61,51175003.68,31/8/2022 0:00
4853,61,51175003.68,30/9/2022 0:00
4854,172,3201660,31/1/2020 0:00
4855,172,7122060,29/2/2020 0:00
4856,172,7542554,31/3/2020 0:00
4857,172,7542554,30/4/2020 0:00
4858,172,7542554,31/5/2020 0:00
4859,172,7542554,30/6/2020 0:00
4860,172,8202488,31/7/2020 0:00
4861,172,8204073,31/8/2020 0:00
4862,172,10490973,30/9/2020 0:00
4863,172,10490973,31/10/2020 0:00
4864,172,10713598,30/11/2020 0:00
4865,172,12673798,31/12/2020 0:00
4866,172,12673798,31/1/2021 0:00
4867,172,15973798,28/2/2021 0:00
4868,172,24653789,31/3/2021 0:00
4869,172,24653789,30/4/2021 0:00
4870,172,27953789,31/5/2021 0:00
4871,172,27953789,30/6/2021 0:00
4872,172,27953789,31/7/2021 0:00
4873,172,29592398,31/8/2021 0:00
4874,172,29592398,30/9/2021 0:00
4875,172,32892398,31/10/2021 0:00
4876,172,36626576,30/11/2021 0:00
4877,172,36626576,31/12/2021 0:00
4878,172,36626576,31/1/2022 0:00
4879,172,36626576,28/2/2022 0:00
4880,172,31578112,31/3/2022 0:00
4881,172,31578112,30/4/2022 0:00
4882,172,31578112,31/5/2022 0:00
4883,172,31578112,30/6/2022 0:00
4884,172,31578112,31/7/2022 0:00
4885,172,29810416,31/8/2022 0:00
4886,172,29810416,30/9/2022 0:00
4887,144,50000001.28,31/3/2020 0:00
4888,144,50000001.28,30/4/2020 0:00
4889,144,50000001.28,31/5/2020 0:00
4890,144,50000001.28,30/6/2020 0:00
4891,144,50000001.28,31/7/2020 0:00
4892,144,50000001.28,31/8/2020 0:00
4893,144,50000001.28,30/9/2020 0:00
4894,144,50000001.28,31/10/2020 0:00
4895,144,50000001.28,30/11/2020 0:00
4896,144,50000001.28,31/12/2020 0:00
4897,144,50000001.28,31/1/2021 0:00
4898,144,50000001.28,28/2/2021 0:00
4899,144,69166053.17,31/3/2021 0:00
4900,144,69166053.17,30/4/2021 0:00
4901,144,69166053.17,31/5/2021 0:00
4902,144,56336985.28,30/6/2021 0:00
4903,144,56336985.28,31/7/2021 0:00
4904,144,56336985.28,31/8/2021 0:00
4905,144,158805847,30/9/2021 0:00
4906,144,158805847,31/10/2021 0:00
4907,144,158805847,30/11/2021 0:00
4908,144,158805847,31/12/2021 0:00
4909,144,158805847,31/1/2022 0:00
4910,144,158805847,28/2/2022 0:00
4911,144,158805847,31/3/2022 0:00
4912,144,158805847,30/4/2022 0:00
4913,144,158805847,31/5/2022 0:00
4914,144,158805847,30/6/2022 0:00
4915,144,158805847,31/7/2022 0:00
4916,144,158805847,31/8/2022 0:00
4917,144,107179644.9,30/9/2022 0:00
4918,12,10999995.91,31/8/2020 0:00
4919,12,10999995.91,30/9/2020 0:00
4920,12,10999995.91,31/10/2020 0:00
4921,12,10999995.91,30/11/2020 0:00
4922,12,10999995.91,31/12/2020 0:00
4923,12,10999995.91,31/1/2021 0:00
4924,12,10999995.91,28/2/2021 0:00
4925,12,10999995.91,31/3/2021 0:00
4926,12,10999995.91,30/4/2021 0:00
4927,12,10999995.91,31/5/2021 0:00
4928,12,10999995.91,30/6/2021 0:00
4929,12,10999995.91,31/7/2021 0:00
4930,12,10999995.91,31/8/2021 0:00
4931,12,10999995.91,30/9/2021 0:00
4932,12,10999995.91,31/10/2021 0:00
4933,12,10999995.91,30/11/2021 0:00
4934,12,10999995.91,31/12/2021 0:00
4935,12,10999995.91,31/1/2022 0:00
4936,12,10999995.91,28/2/2022 0:00
4937,12,10999995.91,31/3/2022 0:00
4938,12,10999995.91,30/4/2022 0:00
4939,12,10999995.91,31/5/2022 0:00
4940,12,10999995.91,30/6/2022 0:00
4941,12,10999995.91,31/7/2022 0:00
4942,12,10999995.91,31/8/2022 0:00
4943,12,10999995.91,30/9/2022 0:00
4944,196,438188.14,31/1/2020 0:00
4945,196,438188.14,29/2/2020 0:00
4946,196,1185756.22,31/3/2020 0:00
4947,196,1185756.22,30/4/2020 0:00
4948,196,1185756.22,31/5/2020 0:00
4949,196,1185756.22,30/6/2020 0:00
4950,196,1185756.22,31/7/2020 0:00
4951,196,1185756.22,31/8/2020 0:00
4952,196,31679767.05,30/9/2020 0:00
4953,196,78289974.61,31/10/2020 0:00
4954,196,78289974.61,30/11/2020 0:00
4955,196,77243805.65,31/12/2020 0:00
4956,196,77243805.65,31/1/2021 0:00
4957,196,77243805.65,28/2/2021 0:00
4958,196,76680811.9,31/3/2021 0:00
4959,196,76680811.9,30/4/2021 0:00
4960,196,76680811.9,31/5/2021 0:00
4961,196,76680811.9,30/6/2021 0:00
4962,196,101202511.9,31/7/2021 0:00
4963,196,101202511.9,31/8/2021 0:00
4964,196,101202511.9,30/9/2021 0:00
4965,196,126711211.9,31/10/2021 0:00
4966,196,161124211.9,30/11/2021 0:00
4967,196,171487707,31/12/2021 0:00
4968,196,171487707,31/1/2022 0:00
4969,196,171487707,28/2/2022 0:00
4970,196,194890066.5,31/3/2022 0:00
4971,196,194890066.5,30/4/2022 0:00
4972,196,194890066.5,31/5/2022 0:00
4973,196,194890066.5,30/6/2022 0:00
4974,196,9120251.9,31/7/2022 0:00
4975,196,9120251.9,31/8/2022 0:00
4976,196,9120251.9,30/9/2022 0:00
4977,6,24631472.57,31/3/2020 0:00
4978,6,23765949.1,30/4/2020 0:00
4979,6,23765949.1,31/5/2020 0:00
4980,6,23765949.1,30/6/2020 0:00
4981,6,23765949.1,31/7/2020 0:00
4982,6,23798060,31/8/2020 0:00
4983,6,23798060,30/9/2020 0:00
4984,6,23798060,31/10/2020 0:00
4985,6,23798060,30/11/2020 0:00
4986,6,23805252,31/12/2020 0:00
4987,6,23805252,31/1/2021 0:00
4988,6,23805252,28/2/2021 0:00
4989,6,28058240,31/3/2021 0:00
4990,6,28058240,30/4/2021 0:00
4991,6,28058240,31/5/2021 0:00
4992,6,14280092.98,30/6/2021 0:00
4993,6,14280092.98,31/7/2021 0:00
4994,6,28499198,31/8/2021 0:00
4995,6,28499198,30/9/2021 0:00
4996,6,28499198,31/10/2021 0:00
4997,6,28009444,30/11/2021 0:00
4998,6,28009444,31/12/2021 0:00
4999,6,28009444,31/1/2022 0:00
5000,6,28009444,28/2/2022 0:00
5001,6,24577272,31/3/2022 0:00
5002,6,24577272,30/4/2022 0:00
5003,6,24577272,31/5/2022 0:00
5004,166,11035140,31/7/2020 0:00
5005,166,11035140,31/8/2020 0:00
5006,166,11035140,30/9/2020 0:00
5007,166,11035140,31/10/2020 0:00
5008,166,11035140,30/11/2020 0:00
5009,166,11035140,31/12/2020 0:00
5010,166,11035140,31/1/2021 0:00
5011,166,11035140,28/2/2021 0:00
5012,166,11035140,31/3/2021 0:00
5013,166,11035140,30/4/2021 0:00
5014,166,11035140,31/5/2021 0:00
5015,166,11035140,30/6/2021 0:00
5016,166,11035140,31/7/2021 0:00
5017,166,11035140,31/8/2021 0:00
5018,166,11035140,30/9/2021 0:00
5019,166,11035140,31/10/2021 0:00
5020,166,11035140,30/11/2021 0:00
5021,166,13707611.1,31/12/2021 0:00
5022,166,13707611.1,31/1/2022 0:00
5023,166,13707611.1,28/2/2022 0:00
5024,166,12291425.52,31/3/2022 0:00
5025,166,12291425.52,30/4/2022 0:00
5026,166,12291425.52,31/5/2022 0:00
5027,166,12291425.52,30/6/2022 0:00
5028,166,12291425.52,31/7/2022 0:00
5029,166,12291425.52,31/8/2022 0:00
5030,166,12291425.52,30/9/2022 0:00
5031,175,700000,31/7/2020 0:00
5032,175,1750000,31/8/2020 0:00
5033,175,1750000,30/9/2020 0:00
5034,175,2800000,31/10/2020 0:00
5035,175,5590667,30/11/2020 0:00
5036,175,5590667,31/12/2020 0:00
5037,175,8390667,31/1/2021 0:00
5038,175,11190667,28/2/2021 0:00
5039,175,15851814,31/3/2021 0:00
5040,175,15851814,30/4/2021 0:00
5041,175,17601814,31/5/2021 0:00
5042,175,20051814,30/6/2021 0:00
5043,175,20051814,31/7/2021 0:00
5044,175,21700337,31/8/2021 0:00
5045,175,21700337,30/9/2021 0:00
5046,175,24150337,31/10/2021 0:00
5047,175,27473887,30/11/2021 0:00
5048,175,30623887,31/12/2021 0:00
5049,175,30623887,31/1/2022 0:00
5050,175,32373887,28/2/2022 0:00
5051,175,33740353,31/3/2022 0:00
5052,175,37065353,30/4/2022 0:00
5053,175,37065353,31/5/2022 0:00
5054,175,37065353,30/6/2022 0:00
5055,175,33740353,31/7/2022 0:00
5056,175,28327459,31/8/2022 0:00
5057,175,28327459,30/9/2022 0:00
5058,104,9931626,31/7/2020 0:00
5059,104,9931626,31/8/2020 0:00
5060,104,9931626,30/9/2020 0:00
5061,104,9931626,31/10/2020 0:00
5062,104,9931626,30/11/2020 0:00
5063,104,9931626,31/12/2020 0:00
5064,104,9931626,31/1/2021 0:00
5065,104,9931626,28/2/2021 0:00
5066,104,9931626,31/3/2021 0:00
5067,104,9931626,30/4/2021 0:00
5068,104,9931626,31/5/2021 0:00
5069,104,9931626,30/6/2021 0:00
5070,104,9931626,31/7/2021 0:00
5071,104,9931626,31/8/2021 0:00
5072,104,9931626,30/9/2021 0:00
5073,104,9931626,31/10/2021 0:00
5074,104,9931626,30/11/2021 0:00
5075,104,12336849.97,31/12/2021 0:00
5076,104,12336849.97,31/1/2022 0:00
5077,104,12336849.97,28/2/2022 0:00
5078,104,11062282.97,31/3/2022 0:00
5079,104,11062282.97,30/4/2022 0:00
5080,104,11062282.97,31/5/2022 0:00
5081,104,11062282.97,30/6/2022 0:00
5082,104,11062282.97,31/7/2022 0:00
5083,104,11062282.97,31/8/2022 0:00
5084,104,11062282.97,30/9/2022 0:00
5085,194,8665585,31/1/2020 0:00
5086,194,8665585,29/2/2020 0:00
5087,194,8665109,31/3/2020 0:00
5088,194,8665109,30/4/2020 0:00
5089,194,8665109,31/5/2020 0:00
5090,194,8665109,30/6/2020 0:00
5091,194,8654264,31/7/2020 0:00
5092,194,8654264,31/8/2020 0:00
5093,194,8654264,30/9/2020 0:00
5094,194,8654264,31/10/2020 0:00
5095,194,8654264,30/11/2020 0:00
5096,194,8654264,31/12/2020 0:00
5097,194,8652127,31/1/2021 0:00
5098,194,8652127,28/2/2021 0:00
5099,194,8651807,31/3/2021 0:00
5100,194,8651807,30/4/2021 0:00
5101,194,8651807,31/5/2021 0:00
5102,194,8651807,30/6/2021 0:00
5103,194,14112291,31/7/2021 0:00
5104,194,14112291,31/8/2021 0:00
5105,194,14112291,30/9/2021 0:00
5106,194,14112291,31/10/2021 0:00
5107,194,17635250,30/11/2021 0:00
5108,194,17635250,31/12/2021 0:00
5109,194,17635250,31/1/2022 0:00
5110,194,17627198,28/2/2022 0:00
5111,194,17648780,31/3/2022 0:00
5112,194,17648780,30/4/2022 0:00
5113,194,17648780,31/5/2022 0:00
5114,194,17648780,30/6/2022 0:00
5115,194,17648780,31/7/2022 0:00
5116,194,17646130,31/8/2022 0:00
5117,194,17646130,30/9/2022 0:00
5118,81,158220000,31/1/2020 0:00
5119,81,156945000,29/2/2020 0:00
5120,81,130470000,31/3/2020 0:00
5121,81,130470000,30/4/2020 0:00
5122,81,130470000,31/5/2020 0:00
5123,81,130470000,30/6/2020 0:00
5124,81,130470000,31/7/2020 0:00
5125,81,130440000,31/8/2020 0:00
5126,81,123915000,30/9/2020 0:00
5127,81,123915000,31/10/2020 0:00
5128,81,123915000,30/11/2020 0:00
5129,81,121215000,31/12/2020 0:00
5130,81,121215000,31/1/2021 0:00
5131,81,121215000,28/2/2021 0:00
5132,81,124740000,31/3/2021 0:00
5133,81,123840000,30/4/2021 0:00
5134,81,123840000,31/5/2021 0:00
5135,81,123840000,30/6/2021 0:00
5136,81,123840000,31/7/2021 0:00
5137,81,122790000,31/8/2021 0:00
5138,81,125625000,30/9/2021 0:00
5139,81,125250000,31/10/2021 0:00
5140,81,125250000,30/11/2021 0:00
5141,81,125820000,31/12/2021 0:00
5142,81,125820000,31/1/2022 0:00
5143,81,125010000,28/2/2022 0:00
5144,81,128895000,31/3/2022 0:00
5145,81,127320000,30/4/2022 0:00
5146,81,127320000,31/5/2022 0:00
5147,81,127320000,30/6/2022 0:00
5148,81,127320000,31/7/2022 0:00
5149,81,125355000,31/8/2022 0:00
5150,81,125355000,30/9/2022 0:00
5151,102,10414794.49,31/7/2020 0:00
5152,102,15345302.96,31/8/2020 0:00
5153,102,27604916.38,30/9/2020 0:00
5154,102,27604916.38,31/10/2020 0:00
5155,102,27604916.38,30/11/2020 0:00
5156,102,27889480,31/12/2020 0:00
5157,102,27889480,31/1/2021 0:00
5158,102,27889480,28/2/2021 0:00
5159,102,27944773,31/3/2021 0:00
5160,102,27944773,30/4/2021 0:00
5161,102,33703321.85,31/5/2021 0:00
5162,102,33703321.85,30/6/2021 0:00
5163,102,33703321.85,31/7/2021 0:00
5164,102,50218821.56,31/8/2021 0:00
5165,102,50339019.71,30/9/2021 0:00
5166,102,50339019.71,31/10/2021 0:00
5167,102,50339019.71,30/11/2021 0:00
5168,102,50367581,31/12/2021 0:00
5169,102,50367581,31/1/2022 0:00
5170,102,50367581,28/2/2022 0:00
5171,102,87831347,31/3/2022 0:00
5172,102,110081728.9,30/4/2022 0:00
5173,102,110081728.9,31/5/2022 0:00
5174,102,110081728.9,30/6/2022 0:00
5175,102,110081728.9,31/7/2022 0:00
5176,102,110081728.9,31/8/2022 0:00
5177,102,110081728.9,30/9/2022 0:00
5178,128,4788840.95,30/4/2020 0:00
5179,128,4788840.95,31/5/2020 0:00
5180,128,4788840.95,30/6/2020 0:00
5181,128,4295506.95,31/7/2020 0:00
5182,128,4295506.95,31/8/2020 0:00
5183,128,4635101,30/9/2020 0:00
5184,128,4635101,31/10/2020 0:00
5185,128,5306433.85,30/11/2020 0:00
5186,128,18586220.82,31/12/2020 0:00
5187,128,18586220.82,31/1/2021 0:00
5188,128,18586220.82,28/2/2021 0:00
5189,128,19503256,31/3/2021 0:00
5190,128,42311666.43,30/4/2021 0:00
5191,128,56862805.6,31/5/2021 0:00
5192,128,57828778.6,30/6/2021 0:00
5193,128,57828778.6,31/7/2021 0:00
5194,128,57828778.6,31/8/2021 0:00
5195,128,67749826,30/9/2021 0:00
5196,128,88269642.32,31/10/2021 0:00
5197,128,88269642.32,30/11/2021 0:00
5198,128,88036774.32,31/12/2021 0:00
5199,128,88036774.32,31/1/2022 0:00
5200,128,99103705.43,28/2/2022 0:00
5201,128,98387002.11,31/3/2022 0:00
5202,128,98387002.11,30/4/2022 0:00
5203,128,98387002.11,31/5/2022 0:00
5204,128,101703884,30/6/2022 0:00
5205,128,101703884,31/7/2022 0:00
5206,128,110431824.6,31/8/2022 0:00
5207,128,110431824.6,30/9/2022 0:00
5208,62,8909047.9,31/5/2020 0:00
5209,62,8909047.9,30/6/2020 0:00
5210,62,8909047.9,31/7/2020 0:00
5211,62,8909047.9,31/8/2020 0:00
5212,62,7242883.87,30/9/2020 0:00
5213,62,7242883.87,31/10/2020 0:00
5214,62,7242883.87,30/11/2020 0:00
5215,62,6099006.9,31/12/2020 0:00
5216,62,6099006.9,31/1/2021 0:00
5217,62,6099006.9,28/2/2021 0:00
5218,62,5499918.21,31/3/2021 0:00
5219,62,5499918.21,30/4/2021 0:00
5220,62,5499918.21,31/5/2021 0:00
5221,62,5444420.01,30/6/2021 0:00
5222,62,5444420.01,31/7/2021 0:00
5223,62,5444420.01,31/8/2021 0:00
5224,62,9310051.05,30/9/2021 0:00
5225,62,9310051.05,31/10/2021 0:00
5226,62,9310051.05,30/11/2021 0:00
5227,62,14390533.25,31/12/2021 0:00
5228,62,14390533.25,31/1/2022 0:00
5229,62,14390533.25,28/2/2022 0:00
5230,62,15118057.6,31/3/2022 0:00
5231,62,15118057.6,30/4/2022 0:00
5232,62,15118057.6,31/5/2022 0:00
5233,62,3867575.39,30/6/2022 0:00
5234,62,4177162.36,31/7/2022 0:00
5235,62,4177162.36,31/8/2022 0:00
5236,62,4177162.36,30/9/2022 0:00
5237,159,194600000,30/4/2020 0:00
5238,159,194600000,31/5/2020 0:00
5239,159,194600000,30/6/2020 0:00
5240,159,194600000,31/7/2020 0:00
5241,159,232050000,31/8/2020 0:00
5242,159,232050000,30/9/2020 0:00
5243,159,232050000,31/10/2020 0:00
5244,159,232050000,30/11/2020 0:00
5245,159,232050000,31/12/2020 0:00
5246,159,232050000,31/1/2021 0:00
5247,159,232050000,28/2/2021 0:00
5248,159,328923006.3,31/3/2021 0:00
5249,159,328923006.3,30/4/2021 0:00
5250,159,328923006.3,31/5/2021 0:00
5251,159,328923006.3,30/6/2021 0:00
5252,159,328923006.3,31/7/2021 0:00
5253,159,328923006.3,31/8/2021 0:00
5254,159,388047582.5,30/9/2021 0:00
5255,159,388047582.5,31/10/2021 0:00
5256,159,388047582.5,30/11/2021 0:00
5257,159,388047582.5,31/12/2021 0:00
5258,159,388047582.5,31/1/2022 0:00
5259,159,388047582.5,28/2/2022 0:00
5260,159,444869122.8,31/3/2022 0:00
5261,159,444869122.8,30/4/2022 0:00
5262,159,444869122.8,31/5/2022 0:00
5263,159,444869122.8,30/6/2022 0:00
5264,159,444869122.8,31/7/2022 0:00
5265,159,444869122.8,31/8/2022 0:00
5266,159,444869122.8,30/9/2022 0:00
5267,138,2979858.54,31/5/2020 0:00
5268,138,2979858.54,30/6/2020 0:00
5269,138,2979858.54,31/7/2020 0:00
5270,138,2979978.54,31/8/2020 0:00
5271,138,5910866.94,30/9/2020 0:00
5272,138,5910866.94,31/10/2020 0:00
5273,138,5910866.94,30/11/2020 0:00
5274,138,5910866.94,31/12/2020 0:00
5275,138,5910866.94,31/1/2021 0:00
5276,138,5910866.94,28/2/2021 0:00
5277,138,5910866.94,31/3/2021 0:00
5278,138,5910866.94,30/4/2021 0:00
5279,138,5910866.94,31/5/2021 0:00
5280,138,5910866.94,30/6/2021 0:00
5281,138,5910866.94,31/7/2021 0:00
5282,138,5910866.94,31/8/2021 0:00
5283,138,5910866.94,30/9/2021 0:00
5284,138,12247453.02,31/10/2021 0:00
