transactionId,instrumentId,quantity,transactionDate,transactionAmount,transactionType,transactionCurrency,isCancelled,createdAt,modifiedAt
4269,173,-4.0,2021-12-14,602057.7,SELL,USD,False,2021-12-14 00:00:00,2021-12-14 00:00:00
4270,173,19.0,2021-12-26,-2532942.76,BUY,USD,False,2021-12-26 00:00:00,2021-12-26 00:00:00
4271,173,17.0,2022-01-12,-2292313.4,BUY,USD,False,2022-01-12 00:00:00,2022-01-12 00:00:00
4272,173,-15.0,2022-06-19,2152938.01,SELL,USD,False,2022-06-19 00:00:00,2022-06-19 00:00:00
4273,173,-21.0,2022-06-21,3229407.01,SELL,USD,False,2022-06-21 00:00:00,2022-06-21 00:00:00
4274,173,44.0,2022-09-05,-5864193.05,BUY,USD,False,2022-09-05 00:00:00,2022-09-05 00:00:00
4275,173,-55.0,2022-09-05,7652449.73,SELL,USD,False,2022-09-05 00:00:00,2022-09-05 00:00:00
4276,174,32.0,2020-02-15,-13758746.01,BUY,USD,False,2020-02-15 00:00:00,2020-02-15 00:00:00
4277,174,-9.0,2020-03-18,4404811.31,SELL,USD,False,2020-03-18 00:00:00,2020-03-18 00:00:00
4278,174,54.0,2020-04-03,-27448832.88,BUY,USD,False,2020-04-03 00:00:00,2020-04-03 00:00:00
4279,174,7.0,2020-04-08,-3129882.35,BUY,USD,False,2020-04-08 00:00:00,2020-04-08 00:00:00
4280,174,-49.0,2020-04-21,24215405.55,SELL,USD,False,2020-04-21 00:00:00,2020-04-21 00:00:00
4281,174,-23.0,2020-04-25,11691169.56,SELL,USD,False,2020-04-25 00:00:00,2020-04-25 00:00:00
4282,174,67.0,2020-05-13,-32164836.06,BUY,USD,False,2020-05-13 00:00:00,2020-05-13 00:00:00
4283,174,-17.0,2020-06-12,7201082.7,SELL,USD,False,2020-06-12 00:00:00,2020-06-12 00:00:00
4284,174,-4.0,2020-06-19,1920288.72,SELL,USD,False,2020-06-19 00:00:00,2020-06-19 00:00:00
4285,174,10.0,2020-06-23,-4471260.5,BUY,USD,False,2020-06-23 00:00:00,2020-06-23 00:00:00
4286,174,-1.0,2020-10-11,496585.93,SELL,USD,False,2020-10-11 00:00:00,2020-10-11 00:00:00
4287,174,12.0,2020-11-23,-5402112.36,BUY,USD,False,2020-11-23 00:00:00,2020-11-23 00:00:00
4288,174,-27.0,2020-11-24,13157206.65,SELL,USD,False,2020-11-24 00:00:00,2020-11-24 00:00:00
4289,174,-39.0,2021-01-10,17575427.22,SELL,USD,False,2021-01-10 00:00:00,2021-01-10 00:00:00
4290,174,70.0,2021-03-01,-33559190.0,BUY,USD,False,2021-03-01 00:00:00,2021-03-01 00:00:00
4291,174,-71.0,2021-03-28,34038607.0,SELL,USD,False,2021-03-28 00:00:00,2021-03-28 00:00:00
4292,174,40.0,2021-07-03,-18846807.65,BUY,USD,False,2021-07-03 00:00:00,2021-07-03 00:00:00
4293,174,-9.0,2021-08-21,3783219.48,SELL,USD,False,2021-08-21 00:00:00,2021-08-21 00:00:00
4294,174,-13.0,2021-10-16,6207501.3,SELL,USD,False,2021-10-16 00:00:00,2021-10-16 00:00:00
4295,174,31.0,2021-12-29,-13815669.56,BUY,USD,False,2021-12-29 00:00:00,2021-12-29 00:00:00
4296,174,7.0,2022-01-02,-3178215.81,BUY,USD,False,2022-01-02 00:00:00,2022-01-02 00:00:00
4297,174,-16.0,2022-02-04,7558008.16,SELL,USD,False,2022-02-04 00:00:00,2022-02-04 00:00:00
4298,174,33.0,2022-06-21,-15083117.28,BUY,USD,False,2022-06-21 00:00:00,2022-06-21 00:00:00
4299,174,-8.0,2022-07-08,3917692.8,SELL,USD,False,2022-07-08 00:00:00,2022-07-08 00:00:00
4300,175,15.0,2020-09-04,-249375.0,BUY,USD,False,2020-09-04 00:00:00,2020-09-04 00:00:00
4301,175,38.0,2020-09-17,-651700.0,BUY,USD,False,2020-09-17 00:00:00,2020-09-17 00:00:00
4302,175,33.0,2020-09-20,-600600.0,BUY,USD,False,2020-09-20 00:00:00,2020-09-20 00:00:00
4303,175,-45.0,2020-09-21,787500.0,SELL,USD,False,2020-09-21 00:00:00,2020-09-21 00:00:00
4304,175,-24.0,2020-09-22,394800.0,SELL,USD,False,2020-09-22 00:00:00,2020-09-22 00:00:00
4305,175,19.0,2020-09-29,-332500.0,BUY,USD,False,2020-09-29 00:00:00,2020-09-29 00:00:00
4306,175,26.0,2020-10-19,-450450.0,BUY,USD,False,2020-10-19 00:00:00,2020-10-19 00:00:00
4307,175,-19.0,2021-01-18,987870.86,SELL,USD,False,2021-01-18 00:00:00,2021-01-18 00:00:00
4308,175,30.0,2021-02-24,-2391340.1,BUY,USD,False,2021-02-24 00:00:00,2021-02-24 00:00:00
4309,175,-3.0,2021-02-27,234099.61,SELL,USD,False,2021-02-27 00:00:00,2021-02-27 00:00:00
4310,175,-29.0,2021-03-18,3375105.17,SELL,USD,False,2021-03-18 00:00:00,2021-03-18 00:00:00
4311,175,11.0,2021-04-10,-1778573.53,BUY,USD,False,2021-04-10 00:00:00,2021-04-10 00:00:00
4312,175,7.0,2021-05-18,-1054145.63,BUY,USD,False,2021-05-18 00:00:00,2021-05-18 00:00:00
4313,175,-6.0,2021-05-23,922575.57,SELL,USD,False,2021-05-23 00:00:00,2021-05-23 00:00:00
4314,175,23.0,2021-05-31,-3724543.84,BUY,USD,False,2021-05-31 00:00:00,2021-05-31 00:00:00
4315,175,-55.0,2021-06-15,10068237.61,SELL,USD,False,2021-06-15 00:00:00,2021-06-15 00:00:00
4316,175,39.0,2021-07-01,-7976611.61,BUY,USD,False,2021-07-01 00:00:00,2021-07-01 00:00:00
4317,175,-2.0,2021-07-04,384994.83,SELL,USD,False,2021-07-04 00:00:00,2021-07-04 00:00:00
4318,175,-36.0,2021-07-11,6641160.8,SELL,USD,False,2021-07-11 00:00:00,2021-07-11 00:00:00
4319,175,62.0,2021-09-16,-14261461.48,BUY,USD,False,2021-09-16 00:00:00,2021-09-16 00:00:00
4320,175,-53.0,2021-10-24,10696096.11,SELL,USD,False,2021-10-24 00:00:00,2021-10-24 00:00:00
4321,175,31.0,2021-10-25,-6458020.29,BUY,USD,False,2021-10-25 00:00:00,2021-10-25 00:00:00
4322,175,-39.0,2021-11-17,9324445.12,SELL,USD,False,2021-11-17 00:00:00,2021-11-17 00:00:00
4323,175,8.0,2021-11-28,-2086589.12,BUY,USD,False,2021-11-28 00:00:00,2021-11-28 00:00:00
4324,175,17.0,2021-12-02,-4763972.01,BUY,USD,False,2021-12-02 00:00:00,2021-12-02 00:00:00
4325,175,20.0,2021-12-09,-5604672.95,BUY,USD,False,2021-12-09 00:00:00,2021-12-09 00:00:00
4326,175,-51.0,2022-02-25,15618182.37,SELL,USD,False,2022-02-25 00:00:00,2022-02-25 00:00:00
4327,175,27.0,2022-04-30,-9807492.4,BUY,USD,False,2022-04-30 00:00:00,2022-04-30 00:00:00
4328,175,45.0,2022-05-19,-17012997.03,BUY,USD,False,2022-05-19 00:00:00,2022-05-19 00:00:00
4329,175,-34.0,2022-06-07,11972109.02,SELL,USD,False,2022-06-07 00:00:00,2022-06-07 00:00:00
4330,175,-9.0,2022-06-08,3469317.04,SELL,USD,False,2022-06-08 00:00:00,2022-06-08 00:00:00
4331,175,5.0,2022-06-11,-1964463.71,BUY,USD,False,2022-06-11 00:00:00,2022-06-11 00:00:00
4332,175,-15.0,2022-06-15,5337410.83,SELL,USD,False,2022-06-15 00:00:00,2022-06-15 00:00:00
4333,175,36.0,2022-06-21,-13877268.16,BUY,USD,False,2022-06-21 00:00:00,2022-06-21 00:00:00
4334,175,-30.0,2022-07-06,11675586.2,SELL,USD,False,2022-07-06 00:00:00,2022-07-06 00:00:00
4335,175,18.0,2022-07-16,-6538328.27,BUY,USD,False,2022-07-16 00:00:00,2022-07-16 00:00:00
4336,175,-37.0,2022-07-25,14811315.06,SELL,USD,False,2022-07-25 00:00:00,2022-07-25 00:00:00
4337,175,62.0,2022-08-12,-22383350.18,BUY,USD,False,2022-08-12 00:00:00,2022-08-12 00:00:00
4338,175,-63.0,2022-08-25,22106679.29,SELL,USD,False,2022-08-25 00:00:00,2022-08-25 00:00:00
4339,175,60.0,2022-08-27,-18624674.86,BUY,USD,False,2022-08-27 00:00:00,2022-08-27 00:00:00
4340,175,-55.0,2022-09-07,16826510.65,SELL,USD,False,2022-09-07 00:00:00,2022-09-07 00:00:00
4341,176,67.0,2020-09-22,-13534000.0,BUY,USD,False,2020-09-22 00:00:00,2020-09-22 00:00:00
4342,176,-3.0,2020-11-28,654000.0,SELL,USD,False,2020-11-28 00:00:00,2020-11-28 00:00:00
4343,176,-9.0,2021-01-18,1962000.0,SELL,USD,False,2021-01-18 00:00:00,2021-01-18 00:00:00
4344,176,31.0,2022-01-09,-10078224.91,BUY,USD,False,2022-01-09 00:00:00,2022-01-09 00:00:00
4345,176,3.0,2022-04-08,-2311200.0,BUY,USD,False,2022-04-08 00:00:00,2022-04-08 00:00:00
4346,176,-47.0,2022-06-30,34178400.0,SELL,USD,False,2022-06-30 00:00:00,2022-06-30 00:00:00
4347,176,23.0,2022-07-12,-17056800.0,BUY,USD,False,2022-07-12 00:00:00,2022-07-12 00:00:00
4348,176,-38.0,2022-08-17,27907200.0,SELL,USD,False,2022-08-17 00:00:00,2022-08-17 00:00:00
4349,176,34.0,2022-08-25,-23256000.0,BUY,USD,False,2022-08-25 00:00:00,2022-08-25 00:00:00
4350,177,33.0,2020-04-17,-21476447.23,BUY,USD,False,2020-04-17 00:00:00,2020-04-17 00:00:00
4351,177,-5.0,2020-04-20,3536964.3,SELL,USD,False,2020-04-20 00:00:00,2020-04-20 00:00:00
4352,177,4.0,2020-07-08,-2857867.15,BUY,USD,False,2020-07-08 00:00:00,2020-07-08 00:00:00
4353,177,18.0,2020-11-28,-13219026.69,BUY,USD,False,2020-11-28 00:00:00,2020-11-28 00:00:00
4354,177,9.0,2021-03-05,-6609160.54,BUY,USD,False,2021-03-05 00:00:00,2021-03-05 00:00:00
4355,177,-32.0,2021-06-15,24347333.05,SELL,USD,False,2021-06-15 00:00:00,2021-06-15 00:00:00
4356,177,55.0,2021-10-17,-41411523.66,BUY,USD,False,2021-10-17 00:00:00,2021-10-17 00:00:00
4357,177,-15.0,2022-01-05,11294051.91,SELL,USD,False,2022-01-05 00:00:00,2022-01-05 00:00:00
4358,177,-39.0,2022-02-22,27905801.78,SELL,USD,False,2022-02-22 00:00:00,2022-02-22 00:00:00
4359,178,89.0,2020-07-24,-9479357.68,BUY,USD,False,2020-07-24 00:00:00,2020-07-24 00:00:00
4360,178,-70.0,2020-08-22,7086581.78,SELL,USD,False,2020-08-22 00:00:00,2020-08-22 00:00:00
4361,178,18.0,2020-08-30,-1765318.14,BUY,USD,False,2020-08-30 00:00:00,2020-08-30 00:00:00
4362,178,33.0,2020-09-01,-3758419.27,BUY,USD,False,2020-09-01 00:00:00,2020-09-01 00:00:00
4363,178,-20.0,2020-09-12,2235647.82,SELL,USD,False,2020-09-12 00:00:00,2020-09-12 00:00:00
4364,178,13.0,2020-09-12,-1357206.96,BUY,USD,False,2020-09-12 00:00:00,2020-09-12 00:00:00
4365,178,-39.0,2020-10-04,3824855.97,SELL,USD,False,2020-10-04 00:00:00,2020-10-04 00:00:00
4366,178,-4.0,2020-11-29,438693.16,SELL,USD,False,2020-11-29 00:00:00,2020-11-29 00:00:00
4367,178,36.0,2020-12-18,-3530636.28,BUY,USD,False,2020-12-18 00:00:00,2020-12-18 00:00:00
4368,178,-36.0,2021-01-11,3948238.42,SELL,USD,False,2021-01-11 00:00:00,2021-01-11 00:00:00
4369,178,21.0,2021-01-13,-1993101.13,BUY,USD,False,2021-01-13 00:00:00,2021-01-13 00:00:00
4370,178,-2.0,2021-01-18,189819.15,SELL,USD,False,2021-01-18 00:00:00,2021-01-18 00:00:00
4371,178,12.0,2021-01-25,-1176878.76,BUY,USD,False,2021-01-25 00:00:00,2021-01-25 00:00:00
4372,178,-2.0,2021-02-16,204582.87,SELL,USD,False,2021-02-16 00:00:00,2021-02-16 00:00:00
4373,178,-27.0,2021-04-29,2739428.03,SELL,USD,False,2021-04-29 00:00:00,2021-04-29 00:00:00
4374,178,23.0,2021-05-15,-2554663.49,BUY,USD,False,2021-05-15 00:00:00,2021-05-15 00:00:00
4375,178,38.0,2021-05-25,-4017827.78,BUY,USD,False,2021-05-25 00:00:00,2021-05-25 00:00:00
4376,178,-26.0,2021-05-25,2832344.31,SELL,USD,False,2021-05-25 00:00:00,2021-05-25 00:00:00
4377,178,17.0,2021-06-27,-1670356.9,BUY,USD,False,2021-06-27 00:00:00,2021-06-27 00:00:00
4378,178,-2.0,2021-07-09,215736.63,SELL,USD,False,2021-07-09 00:00:00,2021-07-09 00:00:00
4379,178,2.0,2021-07-15,-207192.61,BUY,USD,False,2021-07-15 00:00:00,2021-07-15 00:00:00
4380,178,-52.0,2021-07-22,5331471.63,SELL,USD,False,2021-07-22 00:00:00,2021-07-22 00:00:00
4381,178,5.0,2021-09-01,-512641.5,BUY,USD,False,2021-09-01 00:00:00,2021-09-01 00:00:00
4382,178,40.0,2021-09-21,-3930251.53,BUY,USD,False,2021-09-21 00:00:00,2021-09-21 00:00:00
4383,178,-48.0,2021-09-30,5382735.78,SELL,USD,False,2021-09-30 00:00:00,2021-09-30 00:00:00
4384,178,-4.0,2021-10-04,410113.2,SELL,USD,False,2021-10-04 00:00:00,2021-10-04 00:00:00
4385,178,68.0,2021-10-23,-6681427.59,BUY,USD,False,2021-10-23 00:00:00,2021-10-23 00:00:00
4386,178,-54.0,2021-10-31,5536528.24,SELL,USD,False,2021-10-31 00:00:00,2021-10-31 00:00:00
4387,178,16.0,2021-11-10,-1708805.01,BUY,USD,False,2021-11-10 00:00:00,2021-11-10 00:00:00
4388,178,-15.0,2021-11-13,1585984.65,SELL,USD,False,2021-11-13 00:00:00,2021-11-13 00:00:00
4389,178,14.0,2021-12-21,-1569964.6,BUY,USD,False,2021-12-21 00:00:00,2021-12-21 00:00:00
4390,178,26.0,2022-01-12,-2526895.41,BUY,USD,False,2022-01-12 00:00:00,2022-01-12 00:00:00
4391,178,-49.0,2022-01-14,5547208.27,SELL,USD,False,2022-01-14 00:00:00,2022-01-14 00:00:00
4392,178,-2.0,2022-01-29,205056.6,SELL,USD,False,2022-01-29 00:00:00,2022-01-29 00:00:00
4393,178,41.0,2022-02-11,-4641541.61,BUY,USD,False,2022-02-11 00:00:00,2022-02-11 00:00:00
4394,178,-14.0,2022-02-12,1420444.17,SELL,USD,False,2022-02-12 00:00:00,2022-02-12 00:00:00
4395,178,6.0,2022-02-19,-660025.94,BUY,USD,False,2022-02-19 00:00:00,2022-02-19 00:00:00
4396,178,7.0,2022-02-26,-784982.3,BUY,USD,False,2022-02-26 00:00:00,2022-02-26 00:00:00
4397,178,-37.0,2022-03-16,3754031.01,SELL,USD,False,2022-03-16 00:00:00,2022-03-16 00:00:00
4398,178,45.0,2022-04-22,-5306591.18,BUY,USD,False,2022-04-22 00:00:00,2022-04-22 00:00:00
4399,178,5.0,2022-05-26,-613206.09,BUY,USD,False,2022-05-26 00:00:00,2022-05-26 00:00:00
4400,178,-4.0,2022-05-26,509432.75,SELL,USD,False,2022-05-26 00:00:00,2022-05-26 00:00:00
4401,178,-33.0,2022-05-29,3930415.2,SELL,USD,False,2022-05-29 00:00:00,2022-05-29 00:00:00
4402,178,14.0,2022-06-07,-1683958.27,BUY,USD,False,2022-06-07 00:00:00,2022-06-07 00:00:00
4403,178,-29.0,2022-06-29,3385605.17,SELL,USD,False,2022-06-29 00:00:00,2022-06-29 00:00:00
4404,178,-8.0,2022-07-20,1028299.45,SELL,USD,False,2022-07-20 00:00:00,2022-07-20 00:00:00
4405,178,3.0,2022-08-20,-371461.38,BUY,USD,False,2022-08-20 00:00:00,2022-08-20 00:00:00
4406,178,21.0,2022-08-26,-2525937.4,BUY,USD,False,2022-08-26 00:00:00,2022-08-26 00:00:00
4407,179,76.0,2020-04-12,-10829996.01,BUY,USD,False,2020-04-12 00:00:00,2020-04-12 00:00:00
4408,179,-6.0,2020-06-06,935999.66,SELL,USD,False,2020-06-06 00:00:00,2020-06-06 00:00:00
4409,179,-21.0,2020-06-11,3181498.83,SELL,USD,False,2020-06-11 00:00:00,2020-06-11 00:00:00
4410,179,-2.0,2020-11-25,300032.33,SELL,USD,False,2020-11-25 00:00:00,2020-11-25 00:00:00
4411,179,27.0,2021-03-29,-3685897.22,BUY,USD,False,2021-03-29 00:00:00,2021-03-29 00:00:00
4412,179,-32.0,2021-05-01,5088548.38,SELL,USD,False,2021-05-01 00:00:00,2021-05-01 00:00:00
4413,179,17.0,2021-05-21,-2677788.58,BUY,USD,False,2021-05-21 00:00:00,2021-05-21 00:00:00
4414,179,-23.0,2021-07-11,3588386.71,SELL,USD,False,2021-07-11 00:00:00,2021-07-11 00:00:00
4415,179,45.0,2021-10-28,-7020756.61,BUY,USD,False,2021-10-28 00:00:00,2021-10-28 00:00:00
4416,179,-19.0,2021-11-07,2878810.24,SELL,USD,False,2021-11-07 00:00:00,2021-11-07 00:00:00
4417,179,-10.0,2021-11-18,1500161.67,SELL,USD,False,2021-11-18 00:00:00,2021-11-18 00:00:00
4418,179,4.0,2022-01-17,-786915.59,BUY,USD,False,2022-01-17 00:00:00,2022-01-17 00:00:00
4419,179,-39.0,2022-01-20,7830621.4,SELL,USD,False,2022-01-20 00:00:00,2022-01-20 00:00:00
4420,179,65.0,2022-03-03,-12655549.75,BUY,USD,False,2022-03-03 00:00:00,2022-03-03 00:00:00
4421,179,-4.0,2022-03-06,827478.25,SELL,USD,False,2022-03-06 00:00:00,2022-03-06 00:00:00
4422,179,-8.0,2022-04-08,1307589.73,SELL,USD,False,2022-04-08 00:00:00,2022-04-08 00:00:00
4423,179,-53.0,2022-05-21,9240300.74,SELL,USD,False,2022-05-21 00:00:00,2022-05-21 00:00:00
4424,179,33.0,2022-07-18,-6172913.17,BUY,USD,False,2022-07-18 00:00:00,2022-07-18 00:00:00
4425,179,-1.0,2022-08-20,177977.49,SELL,USD,False,2022-08-20 00:00:00,2022-08-20 00:00:00
4426,180,85.0,2020-06-28,-12112584.79,BUY,USD,False,2020-06-28 00:00:00,2020-06-28 00:00:00
4427,180,-61.0,2020-09-09,9885429.05,SELL,USD,False,2020-09-09 00:00:00,2020-09-09 00:00:00
4428,180,38.0,2020-09-22,-6158136.13,BUY,USD,False,2020-09-22 00:00:00,2020-09-22 00:00:00
4429,180,-52.0,2020-09-26,8114814.86,SELL,USD,False,2020-09-26 00:00:00,2020-09-26 00:00:00
4430,180,36.0,2020-09-26,-5293836.32,BUY,USD,False,2020-09-26 00:00:00,2020-09-26 00:00:00
4431,180,13.0,2020-10-31,-2087267.76,BUY,USD,False,2020-10-31 00:00:00,2020-10-31 00:00:00
4432,180,-35.0,2021-03-31,5462009.09,SELL,USD,False,2021-03-31 00:00:00,2021-03-31 00:00:00
4433,180,3.0,2021-06-01,-423155.65,BUY,USD,False,2021-06-01 00:00:00,2021-06-01 00:00:00
4434,180,12.0,2021-06-10,-1872688.83,BUY,USD,False,2021-06-10 00:00:00,2021-06-10 00:00:00
4435,180,-16.0,2021-06-11,2424891.95,SELL,USD,False,2021-06-11 00:00:00,2021-06-11 00:00:00
4436,180,1.0,2021-07-10,-157557.95,BUY,USD,False,2021-07-10 00:00:00,2021-07-10 00:00:00
4437,180,2.0,2021-07-12,-285104.87,BUY,USD,False,2021-07-12 00:00:00,2021-07-12 00:00:00
4438,180,-12.0,2021-10-14,1674615.97,SELL,USD,False,2021-10-14 00:00:00,2021-10-14 00:00:00
4439,180,25.0,2021-11-27,-3601324.67,BUY,USD,False,2021-11-27 00:00:00,2021-11-27 00:00:00
4440,180,-7.0,2021-12-04,1134417.27,SELL,USD,False,2021-12-04 00:00:00,2021-12-04 00:00:00
4441,180,21.0,2021-12-30,-3151159.09,BUY,USD,False,2021-12-30 00:00:00,2021-12-30 00:00:00
4442,180,6.0,2022-01-22,-828304.67,BUY,USD,False,2022-01-22 00:00:00,2022-01-22 00:00:00
4443,180,12.0,2022-04-04,-1818668.96,BUY,USD,False,2022-04-04 00:00:00,2022-04-04 00:00:00
4444,180,-19.0,2022-04-11,2879559.19,SELL,USD,False,2022-04-11 00:00:00,2022-04-11 00:00:00
4445,180,7.0,2022-05-12,-1018874.77,BUY,USD,False,2022-05-12 00:00:00,2022-05-12 00:00:00
4446,180,-24.0,2022-05-17,3349231.95,SELL,USD,False,2022-05-17 00:00:00,2022-05-17 00:00:00
4447,180,-4.0,2022-06-04,594218.57,SELL,USD,False,2022-06-04 00:00:00,2022-06-04 00:00:00
4448,180,27.0,2022-07-27,-4213549.87,BUY,USD,False,2022-07-27 00:00:00,2022-07-27 00:00:00
4449,180,-18.0,2022-08-10,2565943.83,SELL,USD,False,2022-08-10 00:00:00,2022-08-10 00:00:00
4450,180,-18.0,2022-08-29,2484914.02,SELL,USD,False,2022-08-29 00:00:00,2022-08-29 00:00:00
4451,180,59.0,2022-09-08,-8410593.66,BUY,USD,False,2022-09-08 00:00:00,2022-09-08 00:00:00
4452,181,41.0,2020-05-13,-2798250.0,BUY,USD,False,2020-05-13 00:00:00,2020-05-13 00:00:00
4453,181,-21.0,2020-05-24,1496250.0,SELL,USD,False,2020-05-24 00:00:00,2020-05-24 00:00:00
4454,181,15.0,2020-09-19,-1192500.0,BUY,USD,False,2020-09-19 00:00:00,2020-09-19 00:00:00
4455,181,-10.0,2020-10-14,712500.0,SELL,USD,False,2020-10-14 00:00:00,2020-10-14 00:00:00
4456,181,63.0,2020-10-22,-4347000.0,BUY,USD,False,2020-10-22 00:00:00,2020-10-22 00:00:00
4457,181,-29.0,2021-01-03,2230861.02,SELL,USD,False,2021-01-03 00:00:00,2021-01-03 00:00:00
4458,181,19.0,2021-03-20,-1252798.8,BUY,USD,False,2021-03-20 00:00:00,2021-03-20 00:00:00
4459,181,-25.0,2021-05-10,1886524.51,SELL,USD,False,2021-05-10 00:00:00,2021-05-10 00:00:00
4460,181,-18.0,2021-05-31,1371485.0,SELL,USD,False,2021-05-31 00:00:00,2021-05-31 00:00:00
4461,181,27.0,2021-08-16,-1879198.2,BUY,USD,False,2021-08-16 00:00:00,2021-08-16 00:00:00
4462,181,-30.0,2021-12-13,2324689.56,SELL,USD,False,2021-12-13 00:00:00,2021-12-13 00:00:00
4463,181,-14.0,2022-05-27,1708748.17,SELL,USD,False,2022-05-27 00:00:00,2022-05-27 00:00:00
4464,181,3.0,2022-06-04,-398350.24,BUY,USD,False,2022-06-04 00:00:00,2022-06-04 00:00:00
4465,182,47.0,2020-08-24,-22419000.0,BUY,USD,False,2020-08-24 00:00:00,2020-08-24 00:00:00
4466,182,13.0,2020-09-26,-6142500.0,BUY,USD,False,2020-09-26 00:00:00,2020-09-26 00:00:00
4467,182,9.0,2020-09-30,-6509733.48,BUY,USD,False,2020-09-30 00:00:00,2020-09-30 00:00:00
4468,182,1.0,2020-10-28,-682362.0,BUY,USD,False,2020-10-28 00:00:00,2020-10-28 00:00:00
4469,182,-12.0,2020-11-06,8679644.64,SELL,USD,False,2020-11-06 00:00:00,2020-11-06 00:00:00
4470,182,7.0,2020-11-21,-5063126.04,BUY,USD,False,2020-11-21 00:00:00,2020-11-21 00:00:00
4471,182,12.0,2020-12-28,-8515877.76,BUY,USD,False,2020-12-28 00:00:00,2020-12-28 00:00:00
4472,182,-49.0,2020-12-29,30760878.96,SELL,USD,False,2020-12-29 00:00:00,2020-12-29 00:00:00
4473,182,-4.0,2021-01-19,2838625.92,SELL,USD,False,2021-01-19 00:00:00,2021-01-19 00:00:00
4474,182,13.0,2021-02-16,-8870706.0,BUY,USD,False,2021-02-16 00:00:00,2021-02-16 00:00:00
4475,182,-18.0,2021-02-21,12773816.64,SELL,USD,False,2021-02-21 00:00:00,2021-02-21 00:00:00
4476,182,65.0,2021-03-09,-46571206.5,BUY,USD,False,2021-03-09 00:00:00,2021-03-09 00:00:00
4477,182,-43.0,2021-03-11,26994240.72,SELL,USD,False,2021-03-11 00:00:00,2021-03-11 00:00:00
4478,182,38.0,2021-03-30,-23855375.52,BUY,USD,False,2021-03-30 00:00:00,2021-03-30 00:00:00
4479,182,-20.0,2021-04-08,13237822.8,SELL,USD,False,2021-04-08 00:00:00,2021-04-08 00:00:00
4480,182,-46.0,2021-04-13,29819219.4,SELL,USD,False,2021-04-13 00:00:00,2021-04-13 00:00:00
4481,182,47.0,2021-04-19,-31750303.86,BUY,USD,False,2021-04-19 00:00:00,2021-04-19 00:00:00
4482,182,-47.0,2021-04-30,33674564.7,SELL,USD,False,2021-04-30 00:00:00,2021-04-30 00:00:00
4483,182,68.0,2021-05-04,-47328628.32,BUY,USD,False,2021-05-04 00:00:00,2021-05-04 00:00:00
4484,182,-49.0,2021-05-27,35107524.9,SELL,USD,False,2021-05-27 00:00:00,2021-05-27 00:00:00
4485,182,46.0,2021-06-05,-29819219.4,BUY,USD,False,2021-06-05 00:00:00,2021-06-05 00:00:00
4486,182,10.0,2021-07-19,-6414202.8,BUY,USD,False,2021-07-19 00:00:00,2021-07-19 00:00:00
4487,182,-52.0,2021-08-10,33708682.8,SELL,USD,False,2021-08-10 00:00:00,2021-08-10 00:00:00
4488,182,11.0,2021-10-25,-7656101.64,BUY,USD,False,2021-10-25 00:00:00,2021-10-25 00:00:00
4489,182,-11.0,2021-11-19,7656101.64,SELL,USD,False,2021-11-19 00:00:00,2021-11-19 00:00:00
4490,182,46.0,2021-11-20,-32016425.04,BUY,USD,False,2021-11-20 00:00:00,2021-11-20 00:00:00
4491,182,-7.0,2022-02-06,4394411.28,SELL,USD,False,2022-02-06 00:00:00,2022-02-06 00:00:00
4492,182,10.0,2022-02-20,-7301273.4,BUY,USD,False,2022-02-20 00:00:00,2022-02-20 00:00:00
4493,182,-61.0,2022-02-23,42040322.82,SELL,USD,False,2022-02-23 00:00:00,2022-02-23 00:00:00
4494,182,37.0,2022-03-20,-27267185.52,BUY,USD,False,2022-03-20 00:00:00,2022-03-20 00:00:00
4495,182,-12.0,2022-03-25,7533276.48,SELL,USD,False,2022-03-25 00:00:00,2022-03-25 00:00:00
4496,182,-4.0,2022-03-31,2456503.2,SELL,USD,False,2022-03-31 00:00:00,2022-03-31 00:00:00
4497,182,22.0,2022-04-22,-14261365.8,BUY,USD,False,2022-04-22 00:00:00,2022-04-22 00:00:00
4498,182,-28.0,2022-04-27,17195522.4,SELL,USD,False,2022-04-27 00:00:00,2022-04-27 00:00:00
4499,182,-17.0,2022-06-03,10672141.68,SELL,USD,False,2022-06-03 00:00:00,2022-06-03 00:00:00
4500,182,19.0,2022-06-10,-14002068.24,BUY,USD,False,2022-06-10 00:00:00,2022-06-10 00:00:00
4501,182,-3.0,2022-07-09,1842377.4,SELL,USD,False,2022-07-09 00:00:00,2022-07-09 00:00:00
4502,182,-12.0,2022-08-04,7533276.48,SELL,USD,False,2022-08-04 00:00:00,2022-08-04 00:00:00
4503,183,41.0,2020-04-20,-38132642.03,BUY,USD,False,2020-04-20 00:00:00,2020-04-20 00:00:00
4504,183,12.0,2020-05-12,-14946784.8,BUY,USD,False,2020-05-12 00:00:00,2020-05-12 00:00:00
4505,183,-5.0,2020-06-23,6601496.62,SELL,USD,False,2020-06-23 00:00:00,2020-06-23 00:00:00
4506,183,25.0,2020-07-12,-22162468.97,BUY,USD,False,2020-07-12 00:00:00,2020-07-12 00:00:00
4507,183,-63.0,2020-07-15,55849421.79,SELL,USD,False,2020-07-15 00:00:00,2020-07-15 00:00:00
4508,183,23.0,2020-10-03,-21953682.24,BUY,USD,False,2020-10-03 00:00:00,2020-10-03 00:00:00
4509,183,-21.0,2020-10-04,19647742.31,SELL,USD,False,2020-10-04 00:00:00,2020-10-04 00:00:00
